min_train_loss=0.236, at batch_size=4096, rnn_size=400, embed_dim=200, keep_prob=0.8, num_layers=1
min_train_loss=0.210, at batch_size=4096, rnn_size=400, embed_dim=200, keep_prob=0.9, num_layers=1
min_train_loss=0.184, at batch_size=4096, rnn_size=400, embed_dim=200, keep_prob=1, num_layers=1
min_train_loss=0.272, at batch_size=4096, rnn_size=400, embed_dim=300, keep_prob=0.7, num_layers=1
min_train_loss=0.236, at batch_size=4096, rnn_size=400, embed_dim=300, keep_prob=0.8, num_layers=1
min_train_loss=0.205, at batch_size=4096, rnn_size=400, embed_dim=300, keep_prob=0.9, num_layers=1
min_train_loss=0.184, at batch_size=4096, rnn_size=400, embed_dim=300, keep_prob=1, num_layers=1
min_train_loss=0.255, at batch_size=4096, rnn_size=500, embed_dim=100, keep_prob=0.7, num_layers=1
min_train_loss=0.231, at batch_size=4096, rnn_size=500, embed_dim=100, keep_prob=0.8, num_layers=1
min_train_loss=0.212, at batch_size=4096, rnn_size=500, embed_dim=100, keep_prob=0.9, num_layers=1
min_train_loss=0.186, at batch_size=4096, rnn_size=500, embed_dim=100, keep_prob=1, num_layers=1
min_train_loss=0.244, at batch_size=4096, rnn_size=500, embed_dim=200, keep_prob=0.7, num_layers=1
min_train_loss=0.221, at batch_size=4096, rnn_size=500, embed_dim=200, keep_prob=0.8, num_layers=1
min_train_loss=0.205, at batch_size=4096, rnn_size=500, embed_dim=200, keep_prob=0.9, num_layers=1
min_train_loss=0.183, at batch_size=4096, rnn_size=500, embed_dim=200, keep_prob=1, num_layers=1
min_train_loss=0.232, at batch_size=4096, rnn_size=500, embed_dim=300, keep_prob=0.7, num_layers=1
min_train_loss=0.218, at batch_size=4096, rnn_size=500, embed_dim=300, keep_prob=0.8, num_layers=1
min_train_loss=0.199, at batch_size=4096, rnn_size=500, embed_dim=300, keep_prob=0.9, num_layers=1
min_train_loss=0.181, at batch_size=4096, rnn_size=500, embed_dim=300, keep_prob=1, num_layers=1
min_train_loss=0.372, at batch_size=256, rnn_size=300, embed_dim=100, keep_prob=0.9, num_layers=2
min_train_loss=0.179, at batch_size=256, rnn_size=300, embed_dim=100, keep_prob=1, num_layers=2
min_train_loss=0.381, at batch_size=256, rnn_size=300, embed_dim=200, keep_prob=0.9, num_layers=2
min_train_loss=0.178, at batch_size=256, rnn_size=300, embed_dim=200, keep_prob=1, num_layers=2
min_train_loss=0.380, at batch_size=256, rnn_size=300, embed_dim=300, keep_prob=0.9, num_layers=2
min_train_loss=0.178, at batch_size=256, rnn_size=300, embed_dim=300, keep_prob=1, num_layers=2
min_train_loss=0.291, at batch_size=256, rnn_size=400, embed_dim=100, keep_prob=0.9, num_layers=2
min_train_loss=0.179, at batch_size=256, rnn_size=400, embed_dim=100, keep_prob=1, num_layers=2
min_train_loss=0.290, at batch_size=256, rnn_size=400, embed_dim=200, keep_prob=0.9, num_layers=2
min_train_loss=0.178, at batch_size=256, rnn_size=400, embed_dim=200, keep_prob=1, num_layers=2
min_train_loss=0.300, at batch_size=256, rnn_size=400, embed_dim=300, keep_prob=0.9, num_layers=2
min_train_loss=0.178, at batch_size=256, rnn_size=400, embed_dim=300, keep_prob=1, num_layers=2
min_train_loss=0.263, at batch_size=256, rnn_size=500, embed_dim=100, keep_prob=0.9, num_layers=2
min_train_loss=0.180, at batch_size=256, rnn_size=500, embed_dim=100, keep_prob=1, num_layers=2
min_train_loss=0.237, at batch_size=256, rnn_size=500, embed_dim=200, keep_prob=0.9, num_layers=2
min_train_loss=0.178, at batch_size=256, rnn_size=500, embed_dim=200, keep_prob=1, num_layers=2
min_train_loss=0.237, at batch_size=256, rnn_size=500, embed_dim=300, keep_prob=0.9, num_layers=2
min_train_loss=0.178, at batch_size=256, rnn_size=500, embed_dim=300, keep_prob=1, num_layers=2
min_train_loss=0.268, at batch_size=512, rnn_size=300, embed_dim=100, keep_prob=0.9, num_layers=2
min_train_loss=0.176, at batch_size=512, rnn_size=300, embed_dim=100, keep_prob=1, num_layers=2
min_train_loss=0.261, at batch_size=512, rnn_size=300, embed_dim=200, keep_prob=0.9, num_layers=2
min_train_loss=0.175, at batch_size=512, rnn_size=300, embed_dim=200, keep_prob=1, num_layers=2
min_train_loss=0.259, at batch_size=512, rnn_size=300, embed_dim=300, keep_prob=0.9, num_layers=2
min_train_loss=0.175, at batch_size=512, rnn_size=300, embed_dim=300, keep_prob=1, num_layers=2
min_train_loss=0.212, at batch_size=512, rnn_size=400, embed_dim=100, keep_prob=0.9, num_layers=2
min_train_loss=0.176, at batch_size=512, rnn_size=400, embed_dim=100, keep_prob=1, num_layers=2
min_train_loss=0.206, at batch_size=512, rnn_size=400, embed_dim=200, keep_prob=0.9, num_layers=2
min_train_loss=0.175, at batch_size=512, rnn_size=400, embed_dim=200, keep_prob=1, num_layers=2
min_train_loss=0.208, at batch_size=512, rnn_size=400, embed_dim=300, keep_prob=0.9, num_layers=2
min_train_loss=0.175, at batch_size=512, rnn_size=400, embed_dim=300, keep_prob=1, num_layers=2
min_train_loss=0.198, at batch_size=512, rnn_size=500, embed_dim=100, keep_prob=0.9, num_layers=2
min_train_loss=0.176, at batch_size=512, rnn_size=500, embed_dim=100, keep_prob=1, num_layers=2
min_train_loss=0.194, at batch_size=512, rnn_size=500, embed_dim=200, keep_prob=0.9, num_layers=2
min_train_loss=0.176, at batch_size=512, rnn_size=500, embed_dim=200, keep_prob=1, num_layers=2
min_train_loss=0.196, at batch_size=512, rnn_size=500, embed_dim=300, keep_prob=0.9, num_layers=2
min_train_loss=0.175, at batch_size=512, rnn_size=500, embed_dim=300, keep_prob=1, num_layers=2
min_train_loss=0.247, at batch_size=1024, rnn_size=300, embed_dim=100, keep_prob=0.9, num_layers=2
min_train_loss=0.181, at batch_size=1024, rnn_size=300, embed_dim=100, keep_prob=1, num_layers=2
min_train_loss=0.244, at batch_size=1024, rnn_size=300, embed_dim=200, keep_prob=0.9, num_layers=2
min_train_loss=0.179, at batch_size=1024, rnn_size=300, embed_dim=200, keep_prob=1, num_layers=2
min_train_loss=0.231, at batch_size=1024, rnn_size=300, embed_dim=300, keep_prob=0.9, num_layers=2
min_train_loss=0.179, at batch_size=1024, rnn_size=300, embed_dim=300, keep_prob=1, num_layers=2
min_train_loss=0.219, at batch_size=1024, rnn_size=400, embed_dim=100, keep_prob=0.9, num_layers=2
min_train_loss=0.179, at batch_size=1024, rnn_size=400, embed_dim=100, keep_prob=1, num_layers=2
min_train_loss=0.219, at batch_size=1024, rnn_size=400, embed_dim=200, keep_prob=0.9, num_layers=2
min_train_loss=0.179, at batch_size=1024, rnn_size=400, embed_dim=200, keep_prob=1, num_layers=2
min_train_loss=0.214, at batch_size=1024, rnn_size=400, embed_dim=300, keep_prob=0.9, num_layers=2
min_train_loss=0.179, at batch_size=1024, rnn_size=400, embed_dim=300, keep_prob=1, num_layers=2
min_train_loss=0.225, at batch_size=1024, rnn_size=500, embed_dim=100, keep_prob=0.9, num_layers=2
min_train_loss=0.179, at batch_size=1024, rnn_size=500, embed_dim=100, keep_prob=1, num_layers=2
min_train_loss=0.201, at batch_size=1024, rnn_size=500, embed_dim=200, keep_prob=0.9, num_layers=2
min_train_loss=0.179, at batch_size=1024, rnn_size=500, embed_dim=200, keep_prob=1, num_layers=2
min_train_loss=0.201, at batch_size=1024, rnn_size=500, embed_dim=300, keep_prob=0.9, num_layers=2
min_train_loss=0.178, at batch_size=1024, rnn_size=500, embed_dim=300, keep_prob=1, num_layers=2
